时间,交易量中位数
"2019-11-01 00:00","3590.0066",
"2019-11-02 00:00","3423.502",
"2019-11-03 00:00","3135.3813",
"2019-11-04 00:00","2135.0127",
"2019-11-05 00:00","4328.972",
"2019-11-06 00:00","30198.742",
"2019-11-07 00:00","33047.066",
"2019-11-08 00:00","25470.326",
"2019-11-09 00:00","17171.568",
"2019-11-10 00:00","1565.3309",
"2019-11-11 00:00","383.40054",
"2019-11-12 00:00","2996.8176",
"2019-11-13 00:00","27470.969",
"2019-11-14 00:00","3197.5718",
"2019-11-15 00:00","2955.8713",
"2019-11-16 00:00","1944.3336",
"2019-11-17 00:00","3966.583",
"2019-11-18 00:00","2607.4531",
"2019-11-19 00:00","3618.6826",
"2019-11-20 00:00","4341.4033",
"2019-11-21 00:00","26715.482",
"2019-11-22 00:00","20612.094",
"2019-11-23 00:00","3026.8494",
"2019-11-24 00:00","3221.705",
"2019-11-25 00:00","14497.674",
"2019-11-26 00:00","2540.0454",
"2019-11-27 00:00","4234.578",
"2019-11-28 00:00","3434.4705",
"2019-11-29 00:00","28329.973",
"2019-11-30 00:00","3269.1934",
"2019-12-01 00:00","3829.408",
"2019-12-02 00:00","3801.282",
"2019-12-03 00:00","2292.6975",
"2019-12-04 00:00","3471.9995",
"2019-12-05 00:00","3497.0264",
"2019-12-06 00:00","21862.428",
"2019-12-07 00:00","2765.8364",
"2019-12-08 00:00","2926.1787",
"2019-12-09 00:00","3261.8486",
"2019-12-10 00:00","3611.3123",
"2019-12-11 00:00","3050.517",
"2019-12-12 00:00","3183.0544",
"2019-12-13 00:00","3512.079",
"2019-12-14 00:00","4128.2446",
"2019-12-15 00:00","3457.8486",
"2019-12-16 00:00","3584.4744",
"2019-12-17 00:00","3331.314",
"2019-12-18 00:00","3143.9639",
"2019-12-19 00:00","1949.5953",
"2019-12-20 00:00","29440.844",
"2019-12-21 00:00","17349.543",
"2019-12-22 00:00","1398.9448",
"2019-12-23 00:00","4107.124",
"2019-12-24 00:00","4702.8906",
"2019-12-25 00:00","342.60797",
"2019-12-26 00:00","3158.987",
"2019-12-27 00:00","3980.2444",
"2019-12-28 00:00","3903.755",
"2019-12-29 00:00","1975.3705",
"2019-12-30 00:00","2007.9418",
"2019-12-31 00:00","1834.3153",
"2020-01-01 00:00","3123.195",
"2020-01-02 00:00","4082.711",
"2020-01-03 00:00","387.5283",
"2020-01-04 00:00","3430.7917",
"2020-01-05 00:00","3684.2761",
"2020-01-06 00:00","3354.5952",
"2020-01-07 00:00","3953.5942",
"2020-01-08 00:00","3427.2922",
"2020-01-09 00:00","3303.4446",
"2020-01-10 00:00","3678.5562",
"2020-01-11 00:00","2648.2327",
"2020-01-12 00:00","2032.2966",
"2020-01-13 00:00","3234.5234",
"2020-01-14 00:00","4981.7456",
"2020-01-15 00:00","4362.184",
"2020-01-16 00:00","3624.788",
"2020-01-17 00:00","3544.5303",
"2020-01-18 00:00","2858.4065",
"2020-01-19 00:00","301.7263",
"2020-01-20 00:00","3468.5269",
"2020-01-21 00:00","4022.1086",
"2020-01-22 00:00","4700.4336",
"2020-01-23 00:00","3652.938",
"2020-01-24 00:00","3345.9463",
"2020-01-25 00:00","1379.9696",
"2020-01-26 00:00","3016.3413",
"2020-01-27 00:00","2696.0142",
"2020-01-28 00:00","3404.5515",
"2020-01-29 00:00","3749.6614",
"2020-01-30 00:00","3395.5737",
"2020-01-31 00:00","3331.479",
"2020-02-01 00:00","3146.795",
"2020-02-02 00:00","3425.785",
"2020-02-03 00:00","2673.1768",
"2020-02-04 00:00","4522.203",
"2020-02-05 00:00","3699.0874",
"2020-02-06 00:00","3649.0261",
"2020-02-07 00:00","305.56335",
"2020-02-08 00:00","3419.968",
"2020-02-09 00:00","35.02463",
"2020-02-10 00:00","4069.1943",
"2020-02-11 00:00","4135.3447",
"2020-02-12 00:00","3957.691",
"2020-02-13 00:00","3277.233",
"2020-02-14 00:00","3486.687",
"2020-02-15 00:00","358.64993",
"2020-02-16 00:00","3466.6821",
"2020-02-17 00:00","3880.2224",
"2020-02-18 00:00","2596.0896",
"2020-02-19 00:00","30429.438",
"2020-02-20 00:00","3247.0212",
"2020-02-21 00:00","4089.9558",
"2020-02-22 00:00","1910.4303",
"2020-02-23 00:00","3555.945",
"2020-02-24 00:00","3751.6702",
"2020-02-25 00:00","3330.3367",
"2020-02-26 00:00","4873.399",
"2020-02-27 00:00","3070.8123",
"2020-02-28 00:00","2509.877",
"2020-02-29 00:00","395.12167",
"2020-03-01 00:00","2973.407",
"2020-03-02 00:00","3783.6606",
"2020-03-03 00:00","4086.057",
"2020-03-04 00:00","4199.997",
"2020-03-05 00:00","3723.572",
"2020-03-06 00:00","3995.4392",
"2020-03-07 00:00","4184.89",
"2020-03-08 00:00","3704.9138",
"2020-03-09 00:00","3467.9048",
"2020-03-10 00:00","3126.1895",
"2020-03-11 00:00","2862.2065",
"2020-03-12 00:00","27766.15",
"2020-03-13 00:00","21992.258",
"2020-03-14 00:00","18741.986",
"2020-03-15 00:00","3572.8054",
"2020-03-16 00:00","21235.875",
"2020-03-17 00:00","22197.848",
"2020-03-18 00:00","3057.0017",
"2020-03-19 00:00","21644.762",
"2020-03-20 00:00","17991.402",
"2020-03-21 00:00","3788.2",
"2020-03-22 00:00","4131.438",
"2020-03-23 00:00","31.731009",
"2020-03-24 00:00","22558.637",
"2020-03-25 00:00","3229.4316",
"2020-03-26 00:00","2426.0837",
"2020-03-27 00:00","3862.3354",
"2020-03-28 00:00","3509.8247",
"2020-03-29 00:00","377.35596",
"2020-03-30 00:00","3175.9204",
"2020-03-31 00:00","4061.852",
"2020-04-01 00:00","3444.5088",
"2020-04-02 00:00","3867.9521",
"2020-04-03 00:00","3871.6501",
"2020-04-04 00:00","5144.6426",
"2020-04-05 00:00","359.59238",
"2020-04-06 00:00","3932.311",
"2020-04-07 00:00","3443.2632",
"2020-04-08 00:00","4062.5283",
"2020-04-09 00:00","3207.0308",
"2020-04-10 00:00","4210.55",
"2020-04-11 00:00","3916.7659",
"2020-04-12 00:00","3278.3643",
"2020-04-13 00:00","4151.685",
"2020-04-14 00:00","4196.8687",
"2020-04-15 00:00","3722.496",
"2020-04-16 00:00","3265.2139",
"2020-04-17 00:00","3128.9949",
"2020-04-18 00:00","3278.3533",
"2020-04-19 00:00","3168.8665",
"2020-04-20 00:00","4308.103",
"2020-04-21 00:00","4009.1304",
"2020-04-22 00:00","3956.4634",
"2020-04-23 00:00","4101.159",
"2020-04-24 00:00","3462.4194",
"2020-04-25 00:00","4428.9214",
"2020-04-26 00:00","3966.305",
"2020-04-27 00:00","3727.6025",
"2020-04-28 00:00","3195.5864",
"2020-04-29 00:00","32393.621",
"2020-04-30 00:00","27900.922",
"2020-05-01 00:00","3166.1096",
"2020-05-02 00:00","3573.7256",
"2020-05-03 00:00","3978.6992",
"2020-05-04 00:00","407.3476",
"2020-05-05 00:00","1881.9019",
"2020-05-06 00:00","3833.0918",
"2020-05-07 00:00","3803.5361",
"2020-05-08 00:00","2881.5679",
"2020-05-09 00:00","4289.408",
"2020-05-10 00:00","3742.724",
"2020-05-11 00:00","362.60413",
"2020-05-12 00:00","4138.7383",
"2020-05-13 00:00","34142.902",
"2020-05-14 00:00","18389.848",
"2020-05-15 00:00","3639.2458",
"2020-05-16 00:00","4525.9346",
"2020-05-17 00:00","4069.0999",
"2020-05-18 00:00","3840.9624",
"2020-05-19 00:00","3427.3428",
"2020-05-20 00:00","3185.435",
"2020-05-21 00:00","3964.4922",
"2020-05-22 00:00","3029.4077",
"2020-05-23 00:00","3427.3044",
"2020-05-24 00:00","3912.6724",
"2020-05-25 00:00","4222.4326",
"2020-05-26 00:00","17486.547",
"2020-05-27 00:00","2501.8455",
"2020-05-28 00:00","3079.1367",
"2020-05-29 00:00","3206.1714",
"2020-05-30 00:00","3358.8613",
"2020-05-31 00:00","3455.8098",
"2020-06-01 00:00","18231.002",
"2020-06-02 00:00","3074.704",
"2020-06-03 00:00","31456.11",
"2020-06-04 00:00","3544.9243",
"2020-06-05 00:00","36.841614",
"2020-06-06 00:00","316.40195",
"2020-06-07 00:00","2892.8623",
"2020-06-08 00:00","3554.5085",
"2020-06-09 00:00","4166.841",
"2020-06-10 00:00","3553.806",
"2020-06-11 00:00","4068.9568",
"2020-06-12 00:00","2919.809",
"2020-06-13 00:00","339.18887",
"2020-06-14 00:00","3817.852",
"2020-06-15 00:00","4152.487",
"2020-06-16 00:00","4162.906",
"2020-06-17 00:00","3653.333",
"2020-06-18 00:00","4534.4214",
"2020-06-19 00:00","3518.0737",
"2020-06-20 00:00","3920.3032",
"2020-06-21 00:00","2016.7567",
"2020-06-22 00:00","4419.2324",
"2020-06-23 00:00","4350.9585",
"2020-06-24 00:00","3861.094",
"2020-06-25 00:00","3960.66",
"2020-06-26 00:00","2900.3064",
"2020-06-27 00:00","3919.8586",
"2020-06-28 00:00","3174.9607",
"2020-06-29 00:00","4066.3174",
"2020-06-30 00:00","3236.037",
"2020-07-01 00:00","3544.4575",
"2020-07-02 00:00","3803.7927",
"2020-07-03 00:00","3768.1946",
"2020-07-04 00:00","3954.0923",
"2020-07-05 00:00","3483.2622",
"2020-07-06 00:00","3445.0283",
"2020-07-07 00:00","4026.235",
"2020-07-08 00:00","4191.7495",
"2020-07-09 00:00","4635.6343",
"2020-07-10 00:00","4173.6514",
"2020-07-11 00:00","2233.376",
"2020-07-12 00:00","3676.0542",
"2020-07-13 00:00","41568.926",
"2020-07-14 00:00","4162.0977",
"2020-07-15 00:00","4095.264",
"2020-07-16 00:00","4445.506",
"2020-07-17 00:00","5031.8013",
"2020-07-18 00:00","392.01837",
"2020-07-19 00:00","4042.7131",
"2020-07-20 00:00","4514.8145",
"2020-07-21 00:00","4999.2207",
"2020-07-22 00:00","5073.958",
"2020-07-23 00:00","4049.827",
"2020-07-24 00:00","3509.0913",
"2020-07-25 00:00","4117.956",
"2020-07-26 00:00","3912.5115",
"2020-07-27 00:00","4075.6497",
"2020-07-28 00:00","4401.4507",
"2020-07-29 00:00","3722.4827",
"2020-07-30 00:00","4732.0293",
"2020-07-31 00:00","4208.2314",
"2020-08-01 00:00","4555.8936",
"2020-08-02 00:00","4086.8467",
"2020-08-03 00:00","4517.8325",
"2020-08-04 00:00","3640.8794",
"2020-08-05 00:00","4488.322",
"2020-08-06 00:00","3890.3687",
"2020-08-07 00:00","5252.717",
"2020-08-08 00:00","4439.3647",
"2020-08-09 00:00","2114.6333",
"2020-08-10 00:00","3781.0522",
"2020-08-11 00:00","4283.906",
"2020-08-12 00:00","3733.5813",
"2020-08-13 00:00","3902.927",
"2020-08-14 00:00","15315.093",
"2020-08-15 00:00","316.79663",
"2020-08-16 00:00","22433.12",
"2020-08-17 00:00","26795.559",
"2020-08-18 00:00","25685.945",
"2020-08-19 00:00","2163.4768",
"2020-08-20 00:00","23409.086",
"2020-08-21 00:00","12198.095",
"2020-08-22 00:00","2382.7014",
"2020-08-23 00:00","22954.107",
"2020-08-24 00:00","20618.795",
"2020-08-25 00:00","27002.52",
"2020-08-26 00:00","20697.467",
"2020-08-27 00:00","23723.621",
"2020-08-28 00:00","12516.529",
"2020-08-29 00:00","2241.0261",
"2020-08-30 00:00","21232.441",
"2020-08-31 00:00","241.2605",
"2020-09-01 00:00","14536.444",
"2020-09-02 00:00","2719.814",
"2020-09-03 00:00","30814.043",
"2020-09-04 00:00","2690.0908",
"2020-09-05 00:00","17528.004",
"2020-09-06 00:00","14841.994",
"2020-09-07 00:00","25479.557",
"2020-09-08 00:00","25948.277",
"2020-09-09 00:00","25956.668",
"2020-09-10 00:00","31244.465",
"2020-09-11 00:00","28653.938",
"2020-09-12 00:00","24514.922",
"2020-09-13 00:00","24584.586",
"2020-09-14 00:00","1657.9896",
"2020-09-15 00:00","2948.5605",
"2020-09-16 00:00","29570.854",
"2020-09-17 00:00","15979.855",
"2020-09-18 00:00","31547.518",
"2020-09-19 00:00","2010.2943",
"2020-09-20 00:00","16013.695",
"2020-09-21 00:00","3452.605",
"2020-09-22 00:00","3542.1582",
"2020-09-23 00:00","3059.3765",
"2020-09-24 00:00","30766.584",
"2020-09-25 00:00","3071.5706",
"2020-09-26 00:00","28416.256",
"2020-09-27 00:00","29938.701",
"2020-09-28 00:00","17576.826",
"2020-09-29 00:00","3484.8557",
"2020-09-30 00:00","16524.57",
"2020-10-01 00:00","36671.71",
"2020-10-02 00:00","3634.7222",
"2020-10-03 00:00","29148.79",
"2020-10-04 00:00","15925.683",
"2020-10-05 00:00","3778.6855",
"2020-10-06 00:00","34112.05",
"2020-10-07 00:00","3588.6868",
"2020-10-08 00:00","34325.4",
"2020-10-09 00:00","34928.66",
"2020-10-10 00:00","19698.45",
"2020-10-11 00:00","32558.734",
"2020-10-12 00:00","18850.697",
"2020-10-13 00:00","1907.293",
"2020-10-14 00:00","34827.04",
"2020-10-15 00:00","32991.56",
"2020-10-16 00:00","17675.17",
"2020-10-17 00:00","32711.336",
"2020-10-18 00:00","33215.508",
"2020-10-19 00:00","35252.777",
"2020-10-20 00:00","19990.316",
"2020-10-21 00:00","21092.404",
"2020-10-22 00:00","36262.348",
"2020-10-23 00:00","35534.844",
"2020-10-24 00:00","18358.117",
"2020-10-25 00:00","31194.734",
"2020-10-26 00:00","22649.879",
"2020-10-27 00:00","41996.63",
"2020-10-28 00:00","36206.8",
"2020-10-29 00:00","18439.93",
"2020-10-30 00:00","34523.03",
"2020-10-31 00:00","3536.4458",
"2020-11-01 00:00","16712.209",
"2020-11-02 00:00","36959.008",
"2020-11-03 00:00","4036.3064",
"2020-11-04 00:00","29234.46",
"2020-11-05 00:00","37194.38",
"2020-11-06 00:00","32196.467",
"2020-11-07 00:00","16824.424",
"2020-11-08 00:00","3174.0413",
"2020-11-09 00:00","15550.959",
"2020-11-10 00:00","28525.057",
"2020-11-11 00:00","2822.1306",
"2020-11-12 00:00","29376.25",
"2020-11-13 00:00","3241.192",
"2020-11-14 00:00","2725.4058",
"2020-11-15 00:00","13936.759",
"2020-11-16 00:00","3161.6562",
"2020-11-17 00:00","14692.789",
"2020-11-18 00:00","2955.9646",
"2020-11-19 00:00","26185.707",
"2020-11-20 00:00","2685.6943",
"2020-11-21 00:00","2737.158",
"2020-11-22 00:00","2899.6006",
"2020-11-23 00:00","27146.617",
"2020-11-24 00:00","33291.08",
"2020-11-25 00:00","3009.528",
"2020-11-26 00:00","2706.7354",
"2020-11-27 00:00","3223.9844",
"2020-11-28 00:00","2620.3923",
"2020-11-29 00:00","27060.994",
"2020-11-30 00:00","29003.201",
"2020-12-01 00:00","31438.838",
"2020-12-02 00:00","16776.902",
"2020-12-03 00:00","14526.399",
"2020-12-04 00:00","32120.082",
"2020-12-05 00:00","2577.277",
"2020-12-06 00:00","24466.633",
"2020-12-07 00:00","15569.858",
"2020-12-08 00:00","3374.323",
"2020-12-09 00:00","35723.664",
"2020-12-10 00:00","27758.053",
"2020-12-11 00:00","14326.024",
"2020-12-12 00:00","2786.1956",
"2020-12-13 00:00","17489.064",
"2020-12-14 00:00","3295.9375",
"2020-12-15 00:00","29048.996",
"2020-12-16 00:00","16535.443",
"2020-12-17 00:00","16382.816",
"2020-12-18 00:00","15155.113",
"2020-12-19 00:00","29227.61",
"2020-12-20 00:00","2822.8176",
"2020-12-21 00:00","35889.656",
"2020-12-22 00:00","3152.1223",
"2020-12-23 00:00","16832.758",
"2020-12-24 00:00","12495.752",
"2020-12-25 00:00","2489.1174",
"2020-12-26 00:00","2938.2656",
"2020-12-27 00:00","29860.234",
"2020-12-28 00:00","29250.348",
"2020-12-29 00:00","17429.232",
"2020-12-30 00:00","2806.4043",
"2020-12-31 00:00","2475.7449",
"2021-01-01 00:00","2662.8333",
"2021-01-02 00:00","27701.602",
"2021-01-03 00:00","13321.171",
"2021-01-04 00:00","24068.309",
"2021-01-05 00:00","24263.14",
"2021-01-06 00:00","2895.5474",
"2021-01-07 00:00","2644.1465",
"2021-01-08 00:00","13193.33",
"2021-01-09 00:00","26262.496",
"2021-01-10 00:00","2090.5056",
"2021-01-11 00:00","17033.963",
"2021-01-12 00:00","28248.682",
"2021-01-13 00:00","17596.578",
"2021-01-14 00:00","28514.254",
"2021-01-15 00:00","14448.839",
"2021-01-16 00:00","24516.785",
"2021-01-17 00:00","2318.0254",
"2021-01-18 00:00","26678.033",
"2021-01-19 00:00","2828.9858",
"2021-01-20 00:00","14390.042",
"2021-01-21 00:00","16363.377",
"2021-01-22 00:00","32766.848",
"2021-01-23 00:00","1243.5917",
"2021-01-24 00:00","21255.16",
"2021-01-25 00:00","24703.107",
"2021-01-26 00:00","2749.2246",
"2021-01-27 00:00","27249.906",
"2021-01-28 00:00","24905.889",
"2021-01-29 00:00","3502.877",
"2021-01-30 00:00","2712.2742",
"2021-01-31 00:00","25712.148",
"2021-02-01 00:00","19755.709",
"2021-02-02 00:00","14862.176",
"2021-02-03 00:00","15002.6455",
"2021-02-04 00:00","2544.964",
"2021-02-05 00:00","16198.993",
"2021-02-06 00:00","15960.42",
"2021-02-07 00:00","3430.354",
"2021-02-08 00:00","2866.6875",
"2021-02-09 00:00","3221.2168",
"2021-02-10 00:00","2969.8752",
"2021-02-11 00:00","28542.617",
"2021-02-12 00:00","2914.3167",
"2021-02-13 00:00","3063.7734",
"2021-02-14 00:00","1703.6051",
"2021-02-15 00:00","26275.217",
"2021-02-16 00:00","30440.115",
"2021-02-17 00:00","27500.764",
"2021-02-18 00:00","16611.988",
"2021-02-19 00:00","30250.633",
"2021-02-20 00:00","28474.754",
"2021-02-21 00:00","2913.8882",
"2021-02-22 00:00","16422.518",
"2021-02-23 00:00","3153.5825",
"2021-02-24 00:00","3103.0667",
"2021-02-25 00:00","28706.219",
"2021-02-26 00:00","15275.136",
"2021-02-27 00:00","2959.6545",
"2021-02-28 00:00","275.4524",
"2021-03-01 00:00","17285.129",
"2021-03-02 00:00","2808.4692",
"2021-03-03 00:00","30267.701",
"2021-03-04 00:00","31558.043",
"2021-03-05 00:00","16569.924",
"2021-03-06 00:00","13682.926",
"2021-03-07 00:00","2626.8303",
"2021-03-08 00:00","17009.322",
"2021-03-09 00:00","2901.0947",
"2021-03-10 00:00","2646.4648",
"2021-03-11 00:00","27070.148",
"2021-03-12 00:00","28521.02",
"2021-03-13 00:00","2523.682",
"2021-03-14 00:00","2326.9468",
"2021-03-15 00:00","3064.0256",
"2021-03-16 00:00","2979.7483",
"2021-03-17 00:00","13955.935",
"2021-03-18 00:00","2727.5552",
"2021-03-19 00:00","2374.3105",
"2021-03-20 00:00","2706.145",
"2021-03-21 00:00","15727.923",
"2021-03-22 00:00","17037.426",
"2021-03-23 00:00","24906.824",
"2021-03-24 00:00","12868.043",
"2021-03-25 00:00","1295.0873",
"2021-03-26 00:00","2818.764",
"2021-03-27 00:00","2326.5234",
"2021-03-28 00:00","2810.5884",
"2021-03-29 00:00","26931.697",
"2021-03-30 00:00","2638.8345",
"2021-03-31 00:00","261.8062",
"2021-04-01 00:00","22918.64",
"2021-04-02 00:00","2884.5205",
"2021-04-03 00:00","2105.6843",
"2021-04-04 00:00","2155.8247",
"2021-04-05 00:00","24217.637",
"2021-04-06 00:00","13453.553",
"2021-04-07 00:00","2673.769",
"2021-04-08 00:00","28136.555",
"2021-04-09 00:00","12370.283",
"2021-04-10 00:00","2600.9294",
"2021-04-11 00:00","1190.7131",
"2021-04-12 00:00","14797.137",
"2021-04-13 00:00","26414.318",
"2021-04-14 00:00","24052.592",
"2021-04-15 00:00","15149.265",
"2021-04-16 00:00","29339.8",
"2021-04-17 00:00","30832.379",
"2021-04-18 00:00","2688.86",
"2021-04-19 00:00","15277.509",
"2021-04-20 00:00","30901.715",
"2021-04-21 00:00","2434.8098",
"2021-04-22 00:00","24909.201",
"2021-04-23 00:00","30165.479",
"2021-04-24 00:00","1544.3407",
"2021-04-25 00:00","2543.2375",
"2021-04-26 00:00","3018.2698",
"2021-04-27 00:00","2243.0137",
"2021-04-28 00:00","253.57402",
"2021-04-29 00:00","13193.402",
"2021-04-30 00:00","20648.559",
"2021-05-01 00:00","1839.968",
"2021-05-02 00:00","8902.743",
"2021-05-03 00:00","1329.3971",
"2021-05-04 00:00","2033.0901",
"2021-05-05 00:00","2581.2036",
"2021-05-06 00:00","2893.3794",
"2021-05-07 00:00","2600.8416",
"2021-05-08 00:00","2572.3987",
"2021-05-09 00:00","22901.049",
"2021-05-10 00:00","2851.9424",
"2021-05-11 00:00","2938.4546",
"2021-05-12 00:00","306.92502",
"2021-05-13 00:00","2662.311",
"2021-05-14 00:00","2722.434",
"2021-05-15 00:00","26193.639",
"2021-05-16 00:00","14644.88",
"2021-05-17 00:00","26742.043",
"2021-05-18 00:00","26823.488",
"2021-05-19 00:00","30932.416",
"2021-05-20 00:00","36830.29",
"2021-05-21 00:00","14412.224",
"2021-05-22 00:00","28442.621",
"2021-05-23 00:00","24112.871",
"2021-05-24 00:00","32947.082",
"2021-05-25 00:00","2944.3042",
"2021-05-26 00:00","2731.6538",
"2021-05-27 00:00","25225.666",
"2021-05-28 00:00","16760.186",
"2021-05-29 00:00","14187.834",
"2021-05-30 00:00","264.3102",
"2021-05-31 00:00","2553.2944",
"2021-06-01 00:00","2745.3552",
"2021-06-02 00:00","13241.036",
"2021-06-03 00:00","2572.2095",
"2021-06-04 00:00","2558.2905",
"2021-06-05 00:00","3133.5005",
"2021-06-06 00:00","12647.717",
"2021-06-07 00:00","2955.7192",
"2021-06-08 00:00","31216.885",
"2021-06-09 00:00","1131.2274",
"2021-06-10 00:00","14224.276",
"2021-06-11 00:00","12706.626",
"2021-06-12 00:00","2251.164",
"2021-06-13 00:00","1854.7411",
"2021-06-14 00:00","2889.8047",
"2021-06-15 00:00","263.3689",
"2021-06-16 00:00","20581.018",
"2021-06-17 00:00","22358.018",
"2021-06-18 00:00","13138.106",
"2021-06-19 00:00","2361.0212",
"2021-06-20 00:00","19351.404",
"2021-06-21 00:00","2912.6992",
"2021-06-22 00:00","24700.639",
"2021-06-23 00:00","2382.247",
"2021-06-24 00:00","1351.115",
"2021-06-25 00:00","30234.344",
"2021-06-26 00:00","30957.748",
"2021-06-27 00:00","25993.492",
"2021-06-28 00:00","27726.617",
"2021-06-29 00:00","26602.191",
"2021-06-30 00:00","13402.522",
"2021-07-01 00:00","23319.203",
"2021-07-02 00:00","21386.729",
"2021-07-03 00:00","11796.111",
"2021-07-04 00:00","2109.3179",
"2021-07-05 00:00","2444.2058",
"2021-07-06 00:00","21928.26",
"2021-07-07 00:00","296.67053",
"2021-07-08 00:00","2683.7578",
"2021-07-09 00:00","30472.889",
"2021-07-10 00:00","15240.508",
"2021-07-11 00:00","236.40167",
"2021-07-12 00:00","15332.377",
"2021-07-13 00:00","15282.549",
"2021-07-14 00:00","2373.4233",
"2021-07-15 00:00","15121.575",
"2021-07-16 00:00","19195.494",
"2021-07-17 00:00","22254.191",
"2021-07-18 00:00","1181.7465",
"2021-07-19 00:00","13875.997",
"2021-07-20 00:00","3117.9429",
"2021-07-21 00:00","3452.834",
"2021-07-22 00:00","31297.322",
"2021-07-23 00:00","2385.9229",
"2021-07-24 00:00","2308.7864",
"2021-07-25 00:00","12167.541",
"2021-07-26 00:00","24810.379",
"2021-07-27 00:00","12214.811",
"2021-07-28 00:00","2555.1177",
"2021-07-29 00:00","14211.49",
"2021-07-30 00:00","2389.7244",
"2021-07-31 00:00","2640.8987",
"2021-08-01 00:00","18762.998",
"2021-08-02 00:00","27617.08",
"2021-08-03 00:00","2562.7998",
"2021-08-04 00:00","1584.3987",
"2021-08-05 00:00","2827.306",
"2021-08-06 00:00","302.30817",
"2021-08-07 00:00","21488.447",
"2021-08-08 00:00","13123.965",
"2021-08-09 00:00","28355.936",
"2021-08-10 00:00","2714.707",
"2021-08-11 00:00","12875.191",
"2021-08-12 00:00","2365.7896",
"2021-08-13 00:00","2792.2854",
"2021-08-14 00:00","12448.21",
"2021-08-15 00:00","1434.6007",
"2021-08-16 00:00","2574.8484",
"2021-08-17 00:00","22560.824",
"2021-08-18 00:00","26079.668",
"2021-08-19 00:00","1217.5137",
"2021-08-20 00:00","1510.4506",
"2021-08-21 00:00","2991.0745",
"2021-08-22 00:00","1719.8972",
"2021-08-23 00:00","27671.41",
"2021-08-24 00:00","32909.39",
"2021-08-25 00:00","17182.002",
"2021-08-26 00:00","34893.438",
"2021-08-27 00:00","16672.822",
"2021-08-28 00:00","33514.715",
"2021-08-29 00:00","25156.074",
"2021-08-30 00:00","25486.44",
"2021-08-31 00:00","30999.672",
"2021-09-01 00:00","3404.1729",
"2021-09-02 00:00","17611.15",
"2021-09-03 00:00","15293.809",
"2021-09-04 00:00","29982.5",
"2021-09-05 00:00","285.14545",
"2021-09-06 00:00","27679.504",
"2021-09-07 00:00","26750.338",
"2021-09-08 00:00","14493.168",
"2021-09-09 00:00","28970.24",
"2021-09-10 00:00","28918.123",
"2021-09-11 00:00","3198.9175",
"2021-09-12 00:00","2551.3977",
"2021-09-13 00:00","3154.413",
"2021-09-14 00:00","3508.039",
"2021-09-15 00:00","28904.174",
"2021-09-16 00:00","29133.521",
"2021-09-17 00:00","3194.1377",
"2021-09-18 00:00","27279.627",
"2021-09-19 00:00","28645.38",
"2021-09-20 00:00","29617.973",
"2021-09-21 00:00","29508.686",
"2021-09-22 00:00","30462.465",
"2021-09-23 00:00","2993.5454",
"2021-09-24 00:00","33313.074",
"2021-09-25 00:00","286.114",
"2021-09-26 00:00","32661.207",
"2021-09-27 00:00","32826.113",
"2021-09-28 00:00","3894.0007",
"2021-09-29 00:00","35262.926",
"2021-09-30 00:00","32844.098",
"2021-10-01 00:00","32750.234",
"2021-10-02 00:00","29371.037",
"2021-10-03 00:00","170115.03",
"2021-10-04 00:00","31197.857",
"2021-10-05 00:00","30992.209",
"2021-10-06 00:00","null",
"2021-10-07 00:00","null",
"2021-10-08 00:00","31880.621",
"2021-10-09 00:00","16752.684",
"2021-10-10 00:00","2951.6428",
"2021-10-11 00:00","29977.938",
"2021-10-12 00:00","30725.049",
"2021-10-13 00:00","2904.3042",
"2021-10-14 00:00","31768.691",
"2021-10-15 00:00","18521.51",
"2021-10-16 00:00","3581.0938",
"2021-10-17 00:00","15514.031",
"2021-10-18 00:00","30217.086",
"2021-10-19 00:00","3005.7222",
"2021-10-20 00:00","29836.46",
"2021-10-21 00:00","17491.17",
"2021-10-22 00:00","29429.896",
"2021-10-23 00:00","27250.969",
"2021-10-24 00:00","27495.492",
"2021-10-25 00:00","28376.885",
"2021-10-26 00:00","29092.992",
"2021-10-27 00:00","29440.88",
"2021-10-28 00:00","30520.082",
"2021-10-29 00:00","30660.838",
"2021-10-30 00:00","27764.008",
"2021-10-31 00:00","28700.04",
"2021-11-01 00:00","16759.219",
"2021-11-02 00:00","30195.904",
"2021-11-03 00:00","33683.598",
"2021-11-04 00:00","18557.832",
"2021-11-05 00:00","3833.0535",
"2021-11-06 00:00","35269.977",
"2021-11-07 00:00","32810.92",
"2021-11-08 00:00","33965.93",
"2021-11-09 00:00","33954.016",
"2021-11-10 00:00","19920.049",
"2021-11-11 00:00","17636.748",
"2021-11-12 00:00","373.9735",
"2021-11-13 00:00","32587.166",
"2021-11-14 00:00","30115.482",
"2021-11-15 00:00","37280.508",
"2021-11-16 00:00","34669.355",
"2021-11-17 00:00","31469.121",
"2021-11-18 00:00","17484.25",
"2021-11-19 00:00","35900.086",
"2021-11-20 00:00","30751.775",
"2021-11-21 00:00","33669.418",
"2021-11-22 00:00","36043.348",
"2021-11-23 00:00","32188.816",
"2021-11-24 00:00","3361.7449",
"2021-11-25 00:00","31098.273",
"2021-11-26 00:00","37145.977",
"2021-11-27 00:00","2812.844",
"2021-11-28 00:00","2912.3447",
"2021-11-29 00:00","19209.52",
